team,id,win,champions,champion_ids
blue,4420852859,False,"['Ornn', 'Nidalee', 'Diana', 'Lucian', 'Yuumi']","[86, 81, 21, 66, 142]"
red,4420852859,True,"['Kennen', 'Sylas', 'Aatrox', 'Miss Fortune', 'Bard']","[56, 113, 0, 73, 11]"
blue,4416549204,False,"['Vladimir', 'Pantheon', 'Viktor', 'Lucian', 'Nautilus']","[134, 87, 133, 66, 79]"
red,4416549204,True,"['Sett', 'Shaco', 'Orianna', 'Ezreal', 'Bard']","[102, 103, 85, 27, 11]"
red,4416483503,True,"['Darius', 'Jarvan IV', 'Diana', 'Miss Fortune', 'Bard']","[20, 43, 21, 73, 11]"
blue,4416397048,False,"['Aatrox', 'Amumu', 'Kassadin', 'Miss Fortune', 'Bard']","[0, 4, 52, 73, 11]"
red,4416397048,True,"['Mordekaiser', 'Elise', 'Talon', 'Senna', 'Zilean']","[75, 25, 117, 101, 146]"
blue,4416450601,False,"['Yasuo', 'Gragas', 'Fizz', 'Aphelios', 'Karma']","[140, 35, 30, 7, 50]"
red,4416450601,True,"['Camille', 'Taliyah', 'Qiyana', 'Veigar', 'Senna']","[16, 116, 90, 130, 101]"
blue,4731839625,False,"['Renekton', 'Rammus', 'Azir', 'Jhin', 'Neeko']","[95, 93, 10, 46, 80]"
blue,4722960880,True,"['Lillia', 'Kayn', 'Ziggs', 'Ashe', 'Neeko']","[64, 55, 145, 8, 80]"
red,4722960880,False,"['Gragas', 'Warwick', 'LeBlanc', 'Kalista', 'Taric']","[35, 136, 61, 49, 118]"
blue,4722519822,True,"['Camille', 'Kayn', 'Sett', 'Ezreal', 'Yuumi']","[16, 55, 102, 27, 142]"
red,4722519822,False,"['Sion', 'Ekko', 'Qiyana', 'Caitlyn', 'Poppy']","[107, 24, 90, 15, 88]"
blue,4722408961,False,"['Sylas', 'Vi', 'Karma', 'Ezreal', 'Yuumi']","[113, 132, 50, 27, 142]"
red,4722408961,True,"['Shaco', 'Jax', 'Cassiopeia', 'Lucian', 'Bard']","[103, 44, 17, 66, 11]"
blue,4722452912,True,"['Vladimir', 'Rengar', 'Irelia', 'Vayne', 'Thresh']","[134, 96, 40, 129, 120]"
blue,4721127781,True,"['Jayce', 'Kayn', 'LeBlanc', 'Ashe', 'Soraka']","[45, 55, 61, 8, 111]"
blue,4721124131,False,"['Jayce', 'Lillia', 'Kassadin', 'Ashe', 'Yuumi']","[45, 64, 52, 8, 142]"
red,4721124131,True,"['Shen', 'Ekko', 'Irelia', 'Draven', 'Nautilus']","[104, 24, 40, 22, 79]"
red,4720861371,True,"['Fiora', 'Kayn', 'Ekko', 'Ezreal', 'Lulu']","[29, 55, 24, 27, 67]"
red,4720774769,True,"['Sylas', 'Shyvana', 'Orianna', ""Kai'Sa"", 'Thresh']","[113, 105, 85, 48, 120]"
blue,4720584458,True,"['Camille', 'Kayn', 'Azir', 'Senna', 'Morgana']","[16, 55, 10, 101, 76]"
red,4720584458,False,"['Shen', 'Rengar', 'Irelia', 'Veigar', 'Karma']","[104, 96, 40, 130, 50]"
red,4720419802,False,"['Sett', ""Kha'Zix"", 'Orianna', 'Veigar', 'Nautilus']","[102, 57, 85, 130, 79]"
blue,4718646321,True,"['Wukong', 'Olaf', 'Zoe', 'Vayne', 'Senna']","[74, 84, 147, 129, 101]"
red,4718646321,False,"['Yorick', 'Nidalee', 'Orianna', 'Jhin', 'Nautilus']","[141, 81, 85, 46, 79]"
blue,4717940559,True,"['Sett', 'Ekko', 'Irelia', 'Ashe', 'Karma']","[102, 24, 40, 8, 50]"
blue,4714476161,False,"['Dr. Mundo', 'Evelynn', 'LeBlanc', 'Ezreal', 'Pyke']","[23, 26, 61, 27, 89]"
blue,4714462608,True,"[""Kha'Zix"", 'Kayn', 'Lissandra', 'Karthus', 'Janna']","[57, 55, 65, 51, 42]"
red,4714462608,False,"['Fiora', 'Lee Sin', 'LeBlanc', 'Aphelios', 'Senna']","[29, 62, 61, 7, 101]"
blue,4707294542,True,"['Akali', 'Nocturne', 'Orianna', 'Ezreal', 'Braum']","[2, 82, 85, 27, 14]"
red,4703993988,True,"['Camille', 'Sett', 'Fizz', 'Soraka', 'Morgana']","[16, 102, 30, 111, 76]"
blue,4703908601,False,"['Aatrox', 'Kindred', 'Akali', 'Ezreal', 'Sett']","[0, 58, 2, 27, 102]"
red,4703908601,True,"['Gangplank', 'Zac', 'Quinn', 'Aphelios', 'Karma']","[32, 143, 91, 7, 50]"
blue,4693159834,True,"['Darius', 'Fiddlesticks', 'Irelia', 'Jhin', 'Malphite']","[20, 28, 40, 46, 69]"
red,4692849227,True,"['Kalista', 'Elise', 'Qiyana', 'Xayah', 'Rakan']","[49, 25, 90, 137, 92]"
blue,4692861098,True,"['Akali', 'Zac', 'Twisted Fate', 'Vayne', 'Janna']","[2, 143, 124, 129, 42]"
blue,4692130473,False,"['Wukong', 'Jarvan IV', 'Karma', 'Senna', 'Soraka']","[74, 43, 50, 101, 111]"
red,4692130473,True,"['Gangplank', 'Fiddlesticks', 'Twisted Fate', 'Miss Fortune', 'Brand']","[32, 28, 124, 73, 13]"
blue,4691426421,False,"['Wukong', 'Ekko', 'Galio', 'Sivir', 'Bard']","[74, 24, 31, 108, 11]"
blue,4690538898,True,"['Kennen', ""Rek'Sai"", 'Ryze', 'Yasuo', 'Thresh']","[56, 94, 99, 140, 120]"
red,4690538898,False,"['Illaoi', 'Trundle', 'Orianna', 'Aphelios', 'Janna']","[39, 122, 85, 7, 42]"
blue,4689984006,False,"['Gangplank', 'Kayn', 'Zoe', 'Varus', 'Karma']","[32, 55, 147, 128, 50]"
red,4689984006,True,"['Camille', 'Nidalee', 'Irelia', 'Sivir', 'Nami']","[16, 81, 40, 108, 77]"
blue,4673077237,True,"['Ornn', ""Kha'Zix"", 'Ekko', 'Jhin', 'Thresh']","[86, 57, 24, 46, 120]"
blue,4671804914,False,"['Darius', 'Volibear', 'Karma', 'Twitch', 'Thresh']","[20, 135, 50, 125, 120]"
red,4671804914,True,"['Ornn', 'Zac', 'Lucian', 'Syndra', 'Senna']","[86, 143, 66, 114, 101]"
red,4668138238,True,"['Aatrox', 'Elise', 'Zed', 'Kalista', 'Thresh']","[0, 25, 144, 49, 120]"
blue,4668201467,False,"['Ornn', 'Kayn', 'Taliyah', 'Miss Fortune', 'Swain']","[86, 55, 116, 73, 112]"
blue,4666509784,False,"['Jax', 'Shyvana', 'Camille', 'Kalista', 'Leona']","[44, 105, 16, 49, 63]"
red,4666509784,True,"['Irelia', 'Sylas', 'Malphite', 'Varus', 'Sona']","[40, 113, 69, 128, 110]"
blue,4666470720,False,"['Singed', 'Master Yi', 'Zoe', 'Miss Fortune', 'Lulu']","[106, 72, 147, 73, 67]"
red,4666470720,True,"['Karma', 'Graves', 'Neeko', 'Aphelios', 'Bard']","[50, 36, 80, 7, 11]"
blue,4666377724,True,"['Kayle', 'Nunu & Willump', 'Kassadin', 'Ezreal', 'Lulu']","[54, 83, 52, 27, 67]"
red,4666377724,False,"['Dr. Mundo', 'Lee Sin', 'Syndra', ""Kai'Sa"", 'Blitzcrank']","[23, 62, 114, 48, 12]"
blue,4665550804,False,"['Camille', 'Fiddlesticks', 'Syndra', 'Aphelios', 'Yuumi']","[16, 28, 114, 7, 142]"
red,4665550804,True,"['Sett', 'Graves', 'Ezreal', 'Corki', 'Lulu']","[102, 36, 27, 19, 67]"
blue,4664419022,True,"['Jarvan IV', 'Lee Sin', 'Ekko', ""Kog'Maw"", 'Lulu']","[43, 62, 24, 60, 67]"
red,4664419022,False,"['Wukong', ""Rek'Sai"", 'Zoe', 'Ezreal', 'Senna']","[74, 94, 147, 27, 101]"
red,4663277088,True,"['Jax', 'Volibear', 'Cassiopeia', 'Kalista', 'Rakan']","[44, 135, 17, 49, 92]"
blue,4636060114,False,"['Akali', 'Wukong', 'Syndra', 'Caitlyn', 'Nautilus']","[2, 74, 114, 15, 79]"
red,4636060114,True,"['Renekton', ""Kha'Zix"", 'Fizz', 'Sivir', 'Lulu']","[95, 57, 30, 108, 67]"
blue,4632326123,False,"['Irelia', 'Sylas', 'Yasuo', 'Tristana', 'Soraka']","[40, 113, 140, 121, 111]"
red,4632326123,True,"['Renekton', 'Nidalee', 'Galio', 'Aphelios', 'Karma']","[95, 81, 31, 7, 50]"
red,4630840562,True,"['Karma', ""Rek'Sai"", 'Irelia', 'Miss Fortune', 'Alistar']","[50, 94, 40, 73, 3]"
blue,4623960522,True,"['Jayce', 'Zac', 'Diana', 'Caitlyn', 'Volibear']","[45, 143, 21, 15, 135]"
blue,4623743662,True,"['Hecarim', 'Elise', 'Vayne', 'Varus', 'Karma']","[37, 25, 129, 128, 50]"
blue,4623599112,True,"['Irelia', 'Zac', 'Diana', 'Ezreal', 'Janna']","[40, 143, 21, 27, 42]"
red,4623599112,False,"['Maokai', 'Trundle', 'LeBlanc', 'Varus', 'Thresh']","[71, 122, 61, 128, 120]"
blue,4623574286,True,"['Tryndamere', 'Nidalee', 'Twisted Fate', 'Caitlyn', 'Lux']","[123, 81, 124, 15, 68]"
red,4623454471,True,"['Irelia', 'Jarvan IV', 'Lux', 'Ashe', 'Pyke']","[40, 43, 68, 8, 89]"
red,4610965605,True,"['Riven', 'Olaf', 'Syndra', ""Kai'Sa"", 'Yuumi']","[97, 84, 114, 48, 142]"
blue,4594692272,True,"['Kled', 'Lee Sin', 'Sylas', 'Aphelios', 'Blitzcrank']","[59, 62, 113, 7, 12]"
blue,4594665030,True,"['Renekton', ""Rek'Sai"", 'LeBlanc', 'Varus', 'Yuumi']","[95, 94, 61, 128, 142]"
red,4594665030,False,"['Camille', 'Rengar', 'Zoe', 'Sivir', 'Janna']","[16, 96, 147, 108, 42]"
blue,4583356817,True,"['Aatrox', 'Trundle', 'Azir', 'Kalista', 'Sett']","[0, 122, 10, 49, 102]"
red,4583356817,False,"['Ornn', 'Ekko', 'Irelia', 'Ziggs', 'Tahm Kench']","[86, 24, 40, 145, 115]"
blue,4581299222,False,"['Renekton', 'Kindred', 'LeBlanc', 'Varus', 'Leona']","[95, 58, 61, 128, 63]"
red,4581299222,True,"['Sion', 'Karthus', 'Corki', 'Kalista', 'Galio']","[107, 51, 19, 49, 31]"
blue,4581236539,False,"['Sett', 'Kayn', 'Corki', 'Varus', 'Taric']","[102, 55, 19, 128, 118]"
red,4581236539,True,"['Aatrox', 'Rengar', 'Akali', 'Jhin', 'Maokai']","[0, 96, 2, 46, 71]"
blue,4579222633,True,"['Gangplank', 'Lee Sin', 'Diana', 'Caitlyn', 'Bard']","[32, 62, 21, 15, 11]"
red,4579222633,False,"['Lucian', 'Graves', 'Zoe', 'Varus', 'Soraka']","[66, 36, 147, 128, 111]"
blue,4579081949,False,"['Maokai', 'Nidalee', 'Akali', 'Irelia', 'Pyke']","[71, 81, 2, 40, 89]"
red,4579081949,True,"['Urgot', 'Nocturne', 'Corki', 'Varus', 'Janna']","[127, 82, 19, 128, 42]"
blue,4579026621,False,"['Sett', 'Graves', 'Azir', 'Ezreal', 'Xerath']","[102, 36, 10, 27, 138]"
red,4579026621,True,"['Gangplank', 'Nidalee', 'Irelia', 'Varus', 'Nautilus']","[32, 81, 40, 128, 79]"
blue,4577101974,True,"['Renekton', 'Fiddlesticks', 'Irelia', 'Miss Fortune', 'Thresh']","[95, 28, 40, 73, 120]"
blue,4574992010,False,"['Urgot', 'Zac', 'Rumble', 'Aphelios', 'Thresh']","[127, 143, 98, 7, 120]"
red,4574992010,True,"[""Cho'Gath"", 'Elise', 'Corki', 'Varus', 'Lulu']","[18, 25, 19, 128, 67]"
blue,4572711858,True,"['Darius', 'Ekko', 'Irelia', 'Varus', 'Janna']","[20, 24, 40, 128, 42]"
red,4572711858,False,"['Renekton', 'Elise', 'Qiyana', 'Ziggs', 'Bard']","[95, 25, 90, 145, 11]"
red,4570357060,False,"['Nasus', 'Kayn', 'Akali', 'Miss Fortune', 'Blitzcrank']","[78, 55, 2, 73, 12]"
blue,4570303576,False,"['Gnar', 'Sejuani', 'Irelia', 'Heimerdinger', 'Yuumi']","[34, 100, 40, 38, 142]"
red,4570303576,True,"['Aatrox', 'Ekko', 'LeBlanc', 'Kalista', 'Nautilus']","[0, 24, 61, 49, 79]"
red,4568772404,False,"['Camille', 'Gragas', 'Irelia', 'Miss Fortune', 'Blitzcrank']","[16, 35, 40, 73, 12]"
blue,4568684614,False,"['Viktor', ""Rek'Sai"", 'LeBlanc', 'Xayah', 'Sett']","[133, 94, 61, 137, 102]"
red,4568684614,True,"['Fiora', 'Olaf', 'Twisted Fate', ""Kai'Sa"", 'Thresh']","[29, 84, 124, 48, 120]"
blue,4560991321,False,"['Riven', 'Ivern', 'Pantheon', 'Miss Fortune', 'Sejuani']","[97, 41, 87, 73, 100]"
red,4560991321,True,"['Trundle', ""Kha'Zix"", 'Ekko', 'Vayne', 'Bard']","[122, 57, 24, 129, 11]"
red,4551754677,True,"['Poppy', 'Olaf', 'LeBlanc', 'Varus', 'Zoe']","[88, 84, 61, 128, 147]"
blue,4551668904,False,"['Yorick', 'Evelynn', 'Twisted Fate', 'Ezreal', 'Sett']","[141, 26, 124, 27, 102]"
red,4550272432,True,"['Jayce', ""Rek'Sai"", 'Corki', 'Cassiopeia', 'Bard']","[45, 94, 19, 17, 11]"
red,4548957425,True,"['Teemo', 'Jarvan IV', 'Kassadin', 'Aphelios', 'Blitzcrank']","[119, 43, 52, 7, 12]"
blue,4548949763,False,"['Maokai', 'Jarvan IV', 'Syndra', 'Aphelios', 'Blitzcrank']","[71, 43, 114, 7, 12]"
red,4548882583,False,"['Ekko', ""Rek'Sai"", 'Jayce', 'Jhin', 'Zyra']","[24, 94, 45, 46, 148]"
blue,4548396211,False,"['Maokai', 'Evelynn', 'Akali', 'Miss Fortune', 'Bard']","[71, 26, 2, 73, 11]"
red,4548396211,True,"['Kayle', 'Gragas', 'Qiyana', 'Twitch', 'Nautilus']","[54, 35, 90, 125, 79]"
blue,4547959242,True,"['Kayle', 'Nasus', 'Irelia', 'Kalista', 'Syndra']","[54, 78, 40, 49, 114]"
red,4547959242,False,"['Yasuo', 'Lee Sin', 'Sylas', 'Vladimir', 'Bard']","[140, 62, 113, 134, 11]"
blue,4524902181,False,"['Yorick', 'Olaf', 'Vladimir', 'Corki', 'Thresh']","[141, 84, 134, 19, 120]"
red,4524902181,True,"['Renekton', 'Elise', 'Zoe', 'Kalista', 'Swain']","[95, 25, 147, 49, 112]"
blue,4513035037,False,"['Vladimir', 'Nidalee', 'Pantheon', 'Maokai', 'Senna']","[134, 81, 87, 71, 101]"
red,4513035037,True,"['Aatrox', 'Shaco', 'Sylas', 'Miss Fortune', 'Nautilus']","[0, 103, 113, 73, 79]"
blue,4502491381,False,"['Malphite', 'Fiddlesticks', 'Talon', 'Ziggs', 'Sett']","[69, 28, 117, 145, 102]"
red,4502491381,True,"['Vayne', 'Sylas', 'Corki', 'Kindred', 'Bard']","[129, 113, 19, 58, 11]"
blue,4502456299,False,"['Sion', ""Rek'Sai"", 'Fizz', 'Vayne', 'Zyra']","[107, 94, 30, 129, 148]"
red,4502456299,True,"['Sett', 'Elise', 'Zoe', 'Lucian', 'Blitzcrank']","[102, 25, 147, 66, 12]"
blue,4502187236,False,"['Renekton', 'Sett', 'Corki', 'Ezreal', 'Nami']","[95, 102, 19, 27, 77]"
red,4502187236,True,"['Darius', 'Elise', 'Irelia', 'Miss Fortune', 'Yuumi']","[20, 25, 40, 73, 142]"
blue,4502088767,False,"['Shen', 'Graves', 'Zoe', 'Miss Fortune', 'Sett']","[104, 36, 147, 73, 102]"
red,4484772703,False,"['Jax', 'Hecarim', 'Camille', 'Ziggs', 'Pyke']","[44, 37, 16, 145, 89]"
blue,4481897009,False,"['Gangplank', 'Ekko', 'Xerath', 'Ashe', 'Bard']","[32, 24, 138, 8, 11]"
red,4481897009,True,"['Maokai', 'Sylas', 'Zoe', 'Miss Fortune', 'Nautilus']","[71, 113, 147, 73, 79]"
blue,4470725395,False,"['Darius', 'Elise', 'Pantheon', 'Tahm Kench', 'Senna']","[20, 25, 87, 115, 101]"
red,4470725395,True,"['Gangplank', ""Rek'Sai"", 'Katarina', 'Miss Fortune', 'Taric']","[32, 94, 53, 73, 118]"
red,4466211714,True,"['Renekton', 'Gragas', 'Tristana', 'Ziggs', 'Senna']","[95, 35, 121, 145, 101]"
blue,4466092246,False,"['Vladimir', ""Rek'Sai"", 'LeBlanc', 'Garen', 'Yuumi']","[134, 94, 61, 33, 142]"
red,4466092246,True,"['Irelia', 'Wukong', 'Zed', 'Veigar', 'Taric']","[40, 74, 144, 130, 118]"
blue,4462090469,False,"['Darius', 'Elise', 'Zoe', 'Draven', 'Rakan']","[20, 25, 147, 22, 92]"
red,4462090469,True,"['Jax', 'Sylas', 'Diana', ""Kai'Sa"", 'Lux']","[44, 113, 21, 48, 68]"
blue,4460867004,False,"['Cassiopeia', ""Rek'Sai"", 'Yasuo', 'Aphelios', 'Nami']","[17, 94, 140, 7, 77]"
blue,4456490238,True,"['Vayne', ""Rek'Sai"", 'Cassiopeia', ""Kai'Sa"", 'Nautilus']","[129, 94, 17, 48, 79]"
red,4456490238,False,"['Poppy', 'Jarvan IV', 'Anivia', 'Lucian', 'Bard']","[88, 43, 5, 66, 11]"
blue,4456492212,True,"['Irelia', 'Ekko', 'Cassiopeia', 'Jhin', 'Pyke']","[40, 24, 17, 46, 89]"
blue,4456297268,True,"['Vladimir', 'Elise', 'Qiyana', 'Varus', 'Swain']","[134, 25, 90, 128, 112]"
red,4456297268,False,"['Ryze', ""Rek'Sai"", 'Talon', 'Miss Fortune', 'Thresh']","[99, 94, 117, 73, 120]"
blue,4456043283,True,"['Vladimir', ""Rek'Sai"", 'Katarina', 'Miss Fortune', 'Pyke']","[134, 94, 53, 73, 89]"
blue,4453383184,True,"['Renekton', 'Olaf', 'Kassadin', ""Kai'Sa"", 'Janna']","[95, 84, 52, 48, 42]"
red,4453383184,False,"['Kled', 'Karthus', 'Pantheon', 'Lucian', 'Yuumi']","[59, 51, 87, 66, 142]"
blue,4451771454,True,"['Shen', 'Olaf', 'LeBlanc', 'Tristana', 'Poppy']","[104, 84, 61, 121, 88]"
red,4451771454,False,"['Kayle', 'Sejuani', 'Neeko', 'Miss Fortune', 'Ashe']","[54, 100, 80, 73, 8]"
blue,4450600712,False,"['Kled', 'Lee Sin', 'Cassiopeia', 'Miss Fortune', 'Senna']","[59, 62, 17, 73, 101]"
red,4450600712,True,"['Jax', 'Graves', 'Zoe', 'Xayah', 'Thresh']","[44, 36, 147, 137, 120]"
red,4450097852,True,"['Quinn', 'Lee Sin', 'Kassadin', 'Taric', 'Senna']","[91, 62, 52, 118, 101]"
blue,4447281382,True,"['Sett', 'Qiyana', 'Taliyah', 'Aphelios', 'Thresh']","[102, 90, 116, 7, 120]"
red,4447281382,False,"['Darius', 'Pantheon', 'LeBlanc', 'Lucian', 'Janna']","[20, 87, 61, 66, 42]"
blue,4446235663,True,"['Camille', 'Qiyana', 'LeBlanc', 'Xayah', 'Rakan']","[16, 90, 61, 137, 92]"
red,4446235663,False,"['Renekton', 'Pantheon', 'Viktor', 'Lucian', 'Senna']","[95, 87, 133, 66, 101]"
blue,4446191673,True,"['Fiora', 'Master Yi', 'Kassadin', 'Ezreal', 'Yuumi']","[29, 72, 52, 27, 142]"
red,4446191673,False,"['Lucian', 'Ekko', 'Irelia', 'Miss Fortune', 'Taric']","[66, 24, 40, 73, 118]"
red,4443047924,False,"['Aatrox', 'Olaf', 'Azir', 'Miss Fortune', 'Yuumi']","[0, 84, 10, 73, 142]"
blue,4440919108,False,"['Camille', 'Sylas', 'Pantheon', 'Tristana', 'Maokai']","[16, 113, 87, 121, 71]"
red,4440919108,True,"['Sett', 'Shyvana', 'Akali', 'Miss Fortune', 'Yuumi']","[102, 105, 2, 73, 142]"
blue,4440903272,True,"['Sett', 'Ekko', 'Pantheon', 'Jinx', 'Lulu']","[102, 24, 87, 47, 67]"
red,4440903272,False,"['Garen', 'Jarvan IV', 'Cassiopeia', 'Ezreal', 'Blitzcrank']","[33, 43, 17, 27, 12]"
blue,4440296187,False,"['Fiora', ""Kha'Zix"", 'Malphite', 'Miss Fortune', 'Karma']","[29, 57, 69, 73, 50]"
blue,4440188924,False,"['Darius', 'Sylas', 'Twisted Fate', 'Jhin', 'Thresh']","[20, 113, 124, 46, 120]"
red,4440188924,True,"['Aatrox', ""Kha'Zix"", 'Yasuo', ""Kog'Maw"", 'Lulu']","[0, 57, 140, 60, 67]"
blue,4439765313,False,"['Sion', 'Nidalee', 'Ahri', ""Kai'Sa"", 'Lux']","[107, 81, 1, 48, 68]"
red,4439765313,True,"['Jax', 'Qiyana', 'Zoe', 'Varus', 'Tahm Kench']","[44, 90, 147, 128, 115]"
blue,4439621274,False,"['Sett', 'Qiyana', 'Cassiopeia', 'Tristana', 'Thresh']","[102, 90, 17, 121, 120]"
red,4439621274,True,"['Gangplank', 'Ekko', 'Pantheon', 'Caitlyn', 'Bard']","[32, 24, 87, 15, 11]"
blue,4439402652,False,"['Mordekaiser', 'Karthus', 'Zed', 'Ashe', 'Nami']","[75, 51, 144, 8, 77]"
red,4439402652,True,"['Ornn', 'Sylas', 'Riven', 'Tahm Kench', 'Senna']","[86, 113, 97, 115, 101]"
blue,4439278082,False,"['Aatrox', 'Olaf', 'Cassiopeia', 'Kalista', 'Brand']","[0, 84, 17, 49, 13]"
red,4439278082,True,"['Ornn', ""Kha'Zix"", 'Talon', ""Kai'Sa"", 'Yuumi']","[86, 57, 117, 48, 142]"
red,4439242952,False,"['Mordekaiser', 'Elise', 'Twisted Fate', 'Yasuo', 'Leona']","[75, 25, 124, 140, 63]"
blue,4436141048,False,"['Aatrox', 'Gragas', 'Zed', 'Corki', 'Bard']","[0, 35, 144, 19, 11]"
red,4436141048,True,"['Irelia', 'Ekko', 'Diana', 'Lucian', 'Leona']","[40, 24, 21, 66, 63]"
red,4436027501,False,"['Jax', ""Rek'Sai"", 'Fizz', 'Vayne', 'Pyke']","[44, 94, 30, 129, 89]"
blue,4436002427,True,"['Mordekaiser', 'Graves', 'Tryndamere', 'Ezreal', 'Karma']","[75, 36, 123, 27, 50]"
blue,4436021057,True,"['Ornn', 'Elise', ""Vel'Koz"", 'Miss Fortune', 'Nautilus']","[86, 25, 131, 73, 79]"
red,4436021057,False,"['Gangplank', ""Rek'Sai"", 'Cassiopeia', ""Kai'Sa"", 'Zilean']","[32, 94, 17, 48, 146]"
blue,4434868175,False,"['Sett', 'Diana', 'Talon', 'Senna', 'Lux']","[102, 21, 117, 101, 68]"
blue,4434155057,True,"['Ornn', 'Sett', ""Vel'Koz"", 'Aphelios', 'Nautilus']","[86, 102, 131, 7, 79]"
red,4434155057,False,"['Vladimir', 'Sylas', 'Lucian', ""Kai'Sa"", 'Thresh']","[134, 113, 66, 48, 120]"
blue,4434070887,True,"['Rumble', 'Taliyah', 'Sylas', 'Caitlyn', 'Pyke']","[98, 116, 113, 15, 89]"
red,4434070887,False,"[""Cho'Gath"", 'Zac', 'Yasuo', 'Miss Fortune', 'Yuumi']","[18, 143, 140, 73, 142]"
red,4433627014,False,"['Sion', 'Ekko', 'Qiyana', 'Xayah', 'Bard']","[107, 24, 90, 137, 11]"
blue,4432392118,True,"['Irelia', 'Elise', 'Ryze', 'Miss Fortune', 'Soraka']","[40, 25, 99, 73, 111]"
blue,4431918978,True,"['Ornn', 'Ekko', 'Qiyana', 'Caitlyn', 'Senna']","[86, 24, 90, 15, 101]"
red,4431918978,False,"['Riven', 'Karthus', 'Diana', 'Lucian', 'Soraka']","[97, 51, 21, 66, 111]"
blue,4431855704,True,"['Irelia', 'Evelynn', 'Pantheon', 'Caitlyn', 'Soraka']","[40, 26, 87, 15, 111]"
red,4431855704,False,"['Sett', 'Diana', 'Zoe', 'Jinx', 'Nautilus']","[102, 21, 147, 47, 79]"
blue,4431123808,True,"['Ornn', 'Ekko', 'Jayce', 'Tahm Kench', 'Senna']","[86, 24, 45, 115, 101]"
red,4431123808,False,"['Dr. Mundo', 'Sylas', 'Yasuo', ""Kai'Sa"", 'Nautilus']","[23, 113, 140, 48, 79]"
blue,4429996174,True,"['Jax', 'Elise', 'Aurelion Sol', 'Senna', 'Leona']","[44, 25, 9, 101, 63]"
red,4429996174,False,"['Vladimir', 'Qiyana', 'Irelia', 'Miss Fortune', 'Blitzcrank']","[134, 90, 40, 73, 12]"
blue,4429416087,True,"['Ornn', 'Qiyana', 'Sylas', 'Senna', 'Fiddlesticks']","[86, 90, 113, 101, 28]"
blue,4429222939,False,"['Ornn', 'Elise', 'Qiyana', 'Vayne', 'Bard']","[86, 25, 90, 129, 11]"
red,4429222939,True,"['Kayle', 'Nidalee', 'Pantheon', 'Lucian', 'Braum']","[54, 81, 87, 66, 14]"
blue,4428392630,False,"['Aatrox', ""Kha'Zix"", 'Anivia', 'Xayah', 'Rakan']","[0, 57, 5, 137, 92]"
blue,4428298363,False,"['Tryndamere', 'Graves', 'Orianna', 'Miss Fortune', 'Brand']","[123, 36, 85, 73, 13]"
red,4428298363,True,"['Aatrox', 'Pantheon', 'LeBlanc', 'Senna', 'Blitzcrank']","[0, 87, 61, 101, 12]"
blue,4427377361,True,"['Ornn', 'Amumu', 'Corki', 'Aphelios', 'Thresh']","[86, 4, 19, 7, 120]"
red,4427377361,False,"['Sylas', 'Pantheon', 'Zoe', 'Tristana', 'Bard']","[113, 87, 147, 121, 11]"
red,4724512024,True,"['Wukong', 'Rengar', 'Anivia', 'Ashe', 'Sona']","[74, 96, 5, 8, 110]"
blue,4724112171,True,"['Garen', 'Wukong', 'Zilean', 'Vayne', 'Janna']","[33, 74, 146, 129, 42]"
blue,4714789416,False,"['Kayle', 'Volibear', 'Orianna', 'Aphelios', 'Braum']","[54, 135, 85, 7, 14]"
red,4714789416,True,"['Ornn', 'Zac', 'Anivia', 'Miss Fortune', 'Leona']","[86, 143, 5, 73, 63]"
blue,4694883370,True,"['Wukong', 'Shaco', 'Diana', 'Ashe', 'Lulu']","[74, 103, 21, 8, 67]"
red,4694883370,False,"['Ornn', 'Fiddlesticks', 'Ryze', 'Draven', 'Nami']","[86, 28, 99, 22, 77]"
blue,4689863583,False,"['Wukong', 'Shaco', 'Lucian', 'Ziggs', 'Bard']","[74, 103, 66, 145, 11]"
red,4689863583,True,"['Tryndamere', ""Rek'Sai"", 'Fizz', 'Maokai', 'Senna']","[123, 94, 30, 71, 101]"
blue,4686905186,False,"['Volibear', 'Zac', 'Orianna', 'Caitlyn', 'Karma']","[135, 143, 85, 15, 50]"
blue,4686243095,True,"['Wukong', 'Sett', 'Orianna', 'Ashe', 'Sona']","[74, 102, 85, 8, 110]"
red,4686243095,False,"['Aatrox', ""Rek'Sai"", 'Cassiopeia', 'Jhin', 'Senna']","[0, 94, 17, 46, 101]"
blue,4676274817,True,"[""Cho'Gath"", 'Sylas', 'Yasuo', 'Draven', 'Karma']","[18, 113, 140, 22, 50]"
red,4676274817,False,"['Urgot', 'Trundle', 'Twisted Fate', 'Kalista', 'Sett']","[127, 122, 124, 49, 102]"
blue,4674896395,True,"['Garen', 'Fiddlesticks', 'Morgana', 'Draven', 'Nautilus']","[33, 28, 76, 22, 79]"
red,4674896395,False,"['Irelia', 'Nidalee', 'Wukong', 'Ezreal', 'Bard']","[40, 81, 74, 27, 11]"
red,4674861749,False,"['Vladimir', 'Rengar', 'Irelia', 'Sona', 'Zilean']","[134, 96, 40, 110, 146]"
blue,4673408459,True,"['Darius', 'Taric', 'Azir', 'Ezreal', 'Sona']","[20, 118, 10, 27, 110]"
red,4673408459,False,"['Jax', 'Shyvana', 'LeBlanc', 'Caitlyn', 'Lux']","[44, 105, 61, 15, 68]"
